,chi2,Z,P,P.adjusted,comparisons,metal,Dataset
1899,64.31601176,0.728335867,0.233204006,0.313928469,min50 - necro250,Cu,molP
1900,64.31601176,1.04047981,0.14905852,0.237138554,necro100 - necro250,Cu,molP
1901,64.31601176,-0.358698132,0.359910463,0.415281303,min100 - necro50,Cu,molP
1902,64.31601176,0.543361679,0.293440403,0.358270259,min250 - necro50,Cu,molP
1903,64.31601176,0.265900396,0.39515796,0.423383529,min50 - necro50,Cu,molP
1904,64.31601176,0.578044339,0.281617092,0.360607252,necro100 - necro50,Cu,molP
1905,64.31601176,-0.462435471,0.321884534,0.388481334,necro250 - necro50,Cu,molP
1906,64.31601176,-2.454250378,0.007058932,0.021799644,min100 - psyg100,Cu,molP
1907,64.31601176,-2.023155187,0.021528575,0.05651251,min250 - psyg100,Cu,molP
1908,64.31601176,-2.30061647,0.01070666,0.031227757,min50 - psyg100,Cu,molP
1909,64.31601176,-1.988472526,0.023379727,0.059874911,necro100 - psyg100,Cu,molP
1910,64.31601176,-3.028952337,0.001227017,0.006441839,necro250 - psyg100,Cu,molP
1911,64.31601176,-2.566516866,0.005136281,0.017976985,necro50 - psyg100,Cu,molP
1912,64.31601176,-2.41649268,0.007835421,0.023506262,min100 - psyg250,Cu,molP
1913,64.31601176,-1.97691164,0.024025809,0.060064524,min250 - psyg250,Cu,molP
1914,64.31601176,-2.254372922,0.012086359,0.033396517,min50 - psyg250,Cu,molP
1915,64.31601176,-1.942228979,0.026054693,0.063621925,necro100 - psyg250,Cu,molP
1916,64.31601176,-2.98270879,0.001428548,0.006818072,necro250 - psyg250,Cu,molP
1917,64.31601176,-2.520273318,0.005863187,0.019238582,necro50 - psyg250,Cu,molP
1918,64.31601176,0.046243547,0.481558067,0.49572154,psyg100 - psyg250,Cu,molP
1919,64.31601176,-1.875463054,0.030364524,0.072460795,min100 - psyg50,Cu,molP
1920,64.31601176,-1.32494934,0.092593977,0.170567853,min250 - psyg50,Cu,molP
1921,64.31601176,-1.589498293,0.05597397,0.113024362,min50 - psyg50,Cu,molP
1922,64.31601176,-1.291880721,0.098199228,0.171848648,necro100 - psyg50,Cu,molP
1923,64.31601176,-2.283939295,0.011187549,0.031748451,necro250 - psyg50,Cu,molP
1924,64.31601176,-1.843024373,0.032662726,0.074556222,necro50 - psyg50,Cu,molP
1925,64.31601176,0.604053443,0.272904056,0.353764517,psyg100 - psyg50,Cu,molP
1926,64.31601176,0.559961951,0.287752696,0.359690869,psyg250 - psyg50,Cu,molP
1927,64.31601176,-1.113852095,0.132671322,0.217663888,min100 - smic100,Cu,molP
1928,64.31601176,-0.381509264,0.351412699,0.409981482,min250 - smic100,Cu,molP
1929,64.31601176,-0.658970547,0.254957341,0.338867352,min50 - smic100,Cu,molP
1930,64.31601176,-0.346826603,0.364360795,0.415846559,necro100 - smic100,Cu,molP
1931,64.31601176,-1.387306414,0.082674174,0.160755339,necro250 - smic100,Cu,molP
1932,64.31601176,-0.924870943,0.177516521,0.266274782,necro50 - smic100,Cu,molP
1933,64.31601176,1.641645923,0.050331702,0.107853648,psyg100 - smic100,Cu,molP
1934,64.31601176,1.595402376,0.055311143,0.113875882,psyg250 - smic100,Cu,molP
1935,64.31601176,0.96119453,0.168227183,0.255997888,psyg50 - smic100,Cu,molP
1936,64.31601176,-0.122712519,0.451167375,0.473725744,min100 - smic250,Cu,molP
1937,64.31601176,0.832383848,0.202596158,0.283634621,min250 - smic250,Cu,molP
1938,64.31601176,0.554922566,0.289473813,0.357585299,min50 - smic250,Cu,molP
1939,64.31601176,0.867066509,0.192952785,0.277534828,necro100 - smic250,Cu,molP
1940,64.31601176,-0.173413302,0.431163285,0.457294393,necro250 - smic250,Cu,molP
1941,64.31601176,0.28902217,0.386282206,0.422496163,necro50 - smic250,Cu,molP
1942,64.31601176,2.855539035,0.002148192,0.00835408,psyg100 - smic250,Cu,molP
1943,64.31601176,2.809295488,0.002482503,0.008988372,psyg250 - smic250,Cu,molP
1944,64.31601176,2.118596199,0.017062304,0.045936971,psyg50 - smic250,Cu,molP
1945,64.31601176,1.213893112,0.112394272,0.190345138,smic100 - smic250,Cu,molP
1946,64.31601176,-1.076094396,0.140942521,0.22767638,min100 - smic50,Cu,molP
1947,64.31601176,-0.335265717,0.368712326,0.41628811,min250 - smic50,Cu,molP
1948,64.31601176,-0.612726999,0.270028433,0.354412319,min50 - smic50,Cu,molP
1949,64.31601176,-0.300583056,0.381866227,0.422062672,necro100 - smic50,Cu,molP
